,Date,USD/USDT,USD/ETH,USDT/ETH,ETH/USDT,9_ema_USDT/ETH,12_ema_USDT/ETH,26_ema_USDT/ETH,9_ema_ETH/USDT,12_ema_ETH/USDT,26_ema_ETH/USDT,rsi_ETH/USDT,rsi_USDT/ETH
192,2021-07-12,1.000234,2139.16,0.0004675826025168758,2138.6595536644422,0.00046174613896748636,0.0004619423137711237,0.0004560537349282582,2169.7506687649693,2170.8460046464916,2215.373063553568,46.65653509635582,46.65653509635582
193,2021-07-13,1.00036,2030.937309025076,0.0004925607479633181,2030.2064347085811,0.00046790906076665275,0.00046665284210838434,0.00045875795811604046,2141.841821953692,2149.209147732967,2201.6570169724578,42.862494236390006,42.862494236390006
194,2021-07-14,1.00002,1940.3789410867064,0.000515373558651353,1940.340134284021,0.00047740196034359286,0.00047414833696114874,0.0004629517063038414,2101.5414844197576,2117.075453356206,2182.3002108473884,39.96259627626499,39.96259627626499
195,2021-07-15,1.000124,1994.2472409090424,0.0005015045173356295,1993.9999849109133,0.0004822224717420002,0.00047835698009568423,0.00046580747008397386,2080.033184517989,2098.140765903084,2168.352045963205,42.46564776958647,42.46564776958647
196,2021-07-16,0.999954,1921.8790793988408,0.0005203001638962548,1921.9674899033762,0.0004898380101728512,0.00048480977760346437,0.0004698439659219206,2048.4200455950668,2071.0371849800517,2150.1013381069215,40.05167563281569,40.05167563281569
197,2021-07-17,1.000366,1877.1800321006583,0.0005329089287619049,1876.4932355764372,0.0004984521938906619,0.0004922096470124552,0.00047451544465080826,2014.0346835913408,2041.1073466102648,2129.8340712528116,38.56139172676701,38.56139172676701
198,2021-07-18,1.000558,1900.009304840352,0.0005266068947404822,1898.9496909128225,0.000504083134060626,0.0004975015312783055,0.0004783740705833767,1991.0176850556372,2019.2369380414275,2112.7315245609607,39.753566603427636,39.753566603427636
199,2021-07-19,1.000645,1889.0524842584505,0.0005297073577036184,1887.8348307925892,0.0005092079787892245,0.0005024562738052767,0.00048217653629598723,1970.3811142030277,1999.0212292339138,2096.072510207748,39.34660508807115,39.34660508807115
200,2021-07-20,1.000111,1818.8980247707404,0.0005498444587766579,1818.6961494981463,0.0005173352747867112,0.0005097467638008738,0.00048718897499825916,1940.0441212620515,1971.278909274565,2075.526113118148,36.82149436196003,36.82149436196003
201,2021-07-21,1.000292,1791.5800000000002,0.0005583295191953471,1791.0570113526853,0.0005255341236684385,0.000517221033861562,0.0004924586449387842,1910.2466992801783,1943.5524634404296,2054.4543278021874,35.83151438236608,35.83151438236608
202,2021-07-22,1.000208,1993.4400000000005,0.0005017497391443935,1993.0254507062537,0.0005207772467636295,0.0005148408346743053,0.0004931468741391997,1926.8024495653933,1951.1636922505563,2049.904040609896,47.03722558838924,47.03722558838924
203,2021-07-23,1.000265,2024.75,0.000494019014693172,2024.2135834003989,0.000515425600349538,0.000511637477754131,0.0004932114771431977,1946.2846763323946,1962.40213704284,2048.001043779563,48.531899060815064,48.531899060815064
